"","species","shp_res_pos","shp_feat_pos","cor","p","abs(shp_res_pos/shp_feat_pos)"
"2140","Turicibacter.sp..MP236E3",345,344,0.82035339656648,5.27460086322892e-88,1.00290697674419
"2141","Enterococcaceae.bacterium.UBA6652",344,349,0.54628946507372,1.6266469038586e-27,0.98567335243553
"2142","Faecalibacterium.sp..UBA1819",356,356,0.473665409517057,1.38223276559726e-19,1
"2143","X.Clostridium..lavalense",349,286,0.511375727754145,1.79805469486523e-23,1.22027972027972
"2144","Prevotella.oralis",357,343,0.652036319252103,2.68942102110743e-43,1.04081632653061
"2145","X.Clostridium..asparagiforme",309,330,0.722004943752046,8.42109613460108e-58,0.936363636363636
"2146","Intestinibacter.sp..MP112G1_01.17",313,346,0.567952015710346,2.85721723167609e-30,0.904624277456647
"2147","Lachnospiraceae.bacterium.6_1_63FAA",289,307,0.33872511421478,2.99180626099113e-09,0.941368078175896
"2148","Flavonifractor.sp..VE202.03",334,348,0.822760503425891,5.72217605926539e-89,0.959770114942529
"2149","Xanthomonas.campestris",239,363,0.589764756182332,2.75855888635298e-33,0.658402203856749
"2150","Lactobacillus.paraplantarum",362,362,0.906123096829637,8.52965391793694e-136,1
"2151","Pyramidobacter.piscolens",366,363,0.586982519172216,6.88851027817258e-33,1.00826446280992
"2152","Burkholderiales.bacterium",343,329,0.804910733937345,3.8437218067501e-82,1.04255319148936
"2153","Erysipelotrichaceae.bacterium.2_2_44A",355,350,0.58162204206797,3.90393762434663e-32,1.01428571428571
"2154","Lachnoclostridium.phytofermentans",143,353,0.400818832317233,2.21557941175977e-13,0.405099150141643
"2155","Alistipes.onderdonkii",361,350,0.527026153323478,3.17392042486539e-25,1.03142857142857
"2156","Actinomyces.bouchesdurhonensis",328,343,0.38462755106366,3.36797450305631e-12,0.956268221574344
"2157","Coprococcus.sp..MP463H10",217,348,0.47877844405287,4.41328146214171e-20,0.623563218390805
"2158","Agathobaculum.desmolans",356,356,0.910316497789227,3.04180326756145e-139,1
"2159","Bacteroides.vulgatus.CAG.6",336,361,0.67795048339862,3.43711890866324e-48,0.930747922437673
"2160","Bacteroides.ovatus.CAG.22",363,354,0.552978657939843,2.3939421062033e-28,1.02542372881356
"2161","Prevotella.sp..MP237E2",362,360,0.87194216000434,1.28262207974703e-112,1.00555555555556
"2162","Megasphaera.sp..MP182G6",312,353,0.888177899736679,1.12774284407901e-122,0.88385269121813
"2163","Flavonifractor.sp..MP49B12re",320,331,0.850400089104069,3.27053193299627e-101,0.966767371601209
"2164","Cryptobacterium.curtum",339,362,0.470483631716172,2.73930453895649e-19,0.93646408839779
"2165","Absiella.sp..MP558F11",226,362,0.314214932118676,7.48164455668392e-08,0.624309392265193
"2166","Flavonifractor.sp..An100",360,346,0.69845440637259,1.93173721735621e-52,1.04046242774566
"2167","Romboutsia.sp..MP35A8",357,355,0.809750908311011,6.37240056611614e-84,1.0056338028169
"2168","Ruminococcaceae.bacterium.UBA1417",131,354,0.426114191231755,2.22658444479533e-15,0.370056497175141
"2169","Paenibacillus.macerans",353,353,0.873614775446429,1.37729979552876e-113,1
"2170","Dorea.sp..D27",363,361,0.803850973923828,9.24620022690957e-82,1.00554016620499
"2171","Penicillium.roqueforti",150,362,0.557283478674289,6.90808421644066e-29,0.414364640883978
"2172","Flavonifractor.sp..HF26",296,345,0.301188379091053,3.44982406207164e-07,0.857971014492754
"2173","Collinsella.sp..MP185E4",361,359,0.883599072508587,1.09599292411514e-119,1.00557103064067
"2174","Clostridium.sp..CAG.253",257,362,0.479319265689805,3.91690140972733e-20,0.709944751381215
"2175","Dielma.fastidiosa",97,349,0.345788368435669,1.17521561083687e-09,0.277936962750716
"2176","Anaerofilum.sp..An201",131,353,0.683939755676434,2.14799465657212e-49,0.371104815864023
"2177","Erysipelatoclostridium.sp..VE202.01",359,359,0.875490853066281,1.08163813033156e-114,1
"2178","Shigella.flexneri",362,351,0.664153329231263,1.60359408487563e-45,1.03133903133903
"2179","X.Clostridium..aerotolerans",301,361,0.379869594146909,7.05252840752868e-12,0.833795013850416
"2180","Actinomyces.sp..oral.taxon.414",344,363,0.470060940701015,2.99513105229134e-19,0.947658402203857
"2181","Bacteroides.sp..MP64F12",364,362,0.793778398593884,3.08998891627e-78,1.00552486187845
"2182","Bifidobacterium.scardovii",211,335,0.257883342301214,3.84099125201334e-05,0.629850746268657
"2183","Citrobacter.farmeri",267,314,0.85043168246435,3.186633395437e-101,0.85031847133758
"2184","X.Clostridium..clostridioforme",162,138,0.822222003277994,9.50765168565402e-89,1.17391304347826
"2185","Morganella.morganii",157,297,0.301036247191304,3.95496582953144e-07,0.528619528619529
"2186","Veillonella.parvula",174,145,0.471984401715558,1.86679607691527e-19,1.2
"2187","Flavonifractor.plautii",154,252,0.471896414746924,1.894429517722e-19,0.611111111111111
"2188","Hungatella.sp..MP68H3",102,278,0.281832792704647,3.40894767356857e-06,0.366906474820144
"2189","Hafnia.paralvei",328,344,0.578821721618584,8.76945724185412e-32,0.953488372093023
"2190","Hungatella.sp..MP403D11",343,308,0.402213902303958,1.63396202747988e-13,1.11363636363636
"2191","Bifidobacterium.dentium",217,243,0.208654331419257,0.00241860704941409,0.893004115226337
"2192","Citrobacter.pasteurii",252,347,0.366634717055205,5.54808611836865e-11,0.726224783861671
"2193","Dialister.pneumosintes",313,329,0.393166624273839,7.70012107874574e-13,0.951367781155015
"2194","Dorea.sp..MP50E3",253,313,0.465730129263891,7.30866339989838e-19,0.808306709265176
"2195","X.Clostridium..scindens",255,312,0.253631969321385,5.70891351213556e-05,0.817307692307692
"2196","Ruthenibacterium.lactatiformans",156,281,0.598552315052771,1.34208458342777e-34,0.555160142348754
"2197","Enterococcus.faecalis",301,312,0.420178264977236,6.61962985890471e-15,0.96474358974359
"2198","Enterococcus.faecium",284,245,0.468792410999872,3.7418128304135e-19,1.15918367346939
"2199","Ruthenibacterium.sp..VE800.03",252,284,0.629593728876926,1.90203926896235e-39,0.887323943661972
"2200","Oscillibacter.sp..MP229B9a",232,330,0.288715508598424,1.61613295330724e-06,0.703030303030303
"2201","Erysipelatoclostridium.ramosum",302,305,0.654120038704559,1.11000525152496e-43,0.99016393442623
"2202","Citrobacter.braakii",324,324,0.482487968838297,1.80260748328839e-20,1
"2203","Citrobacter.freundii",266,248,0.551578210720363,3.32232467267696e-28,1.07258064516129
"2204","Subdoligranulum.sp..MP158A7",263,291,0.712503583087336,1.40865068390103e-55,0.903780068728522
"2205","Lactococcus.lactis",250,188,0.468913679137717,3.66106971795333e-19,1.32978723404255
"2206","Flavonifractor.sp..MP167A6",307,317,0.317877485848793,5.04410710250465e-08,0.968454258675079
"2207","Lactobacillus.salivarius",317,314,0.597398854651977,1.97543261063423e-34,1.00955414012739
"2208","Oscillospiraceae.bacterium.VE202.24",73,310,0.41464530532237,1.83895010570494e-14,0.235483870967742
"2209","Streptococcus.salivarius",322,264,0.571909847274485,7.6550318266522e-31,1.21969696969697
"2210","Erysipelatoclostridium.sp..MP95D5",309,317,0.233034311682557,0.000380098697285076,0.974763406940063
"2211","Lactobacillus.rhamnosus",313,237,0.50886486566807,3.2982005648823e-23,1.32067510548523
"2212","Dakarella.massiliensis",344,347,0.343311493780934,1.69874716189684e-09,0.99135446685879
"2213","Actinomyces.sp..HPA0247",298,303,0.238867892453392,0.000229356239596519,0.983498349834984
"2214","Streptococcus.sp..263_SSPC",362,338,0.186387777283038,0.0115735504431261,1.07100591715976
"2215","Actinomyces.odontolyticus",359,354,0.734487422064223,7.12636773426112e-61,1.01412429378531
"2216","Prevotella.nigrescens",215,363,0.333527881088697,6.39627588538297e-09,0.59228650137741
"2217","Enterococcus.avium",216,324,0.334460514054508,5.66133774076506e-09,0.666666666666667
"2218","Akkermansia.muciniphila",328,342,0.214487339725804,0.00154062274475391,0.95906432748538
"2219","Clostridiales.bacterium.Marseille.P2846",346,355,0.806094222547345,1.4249291993195e-82,0.974647887323944
"2220","Roseburia.hominis",241,313,0.696293469594871,5.52447379840458e-52,0.769968051118211
"2221","uncultured.Dysgonomonas.sp.",138,361,0.261110130344014,2.81405372279452e-05,0.382271468144044
"2222","Clostridium.sp..C105KSO14",270,296,0.341267063065313,2.20811836005837e-09,0.912162162162162
"2223","Blautia.sp..VE303.05",175,170,0.195437257528575,0.006756136330462,1.02941176470588
"2224","Anaerotruncus.colihominis",301,294,0.905747044581184,1.69587998075324e-135,1.02380952380952
"2225","Clostridium.sp..chh4.2",359,351,0.772976124407757,1.53886135206664e-71,1.02279202279202
"2226","Eggerthella.lenta",271,271,0.943483842335336,1.71178203208439e-174,1
"2227","Eisenbergiella.massiliensis",265,300,0.172321357984564,0.0293498581588132,0.883333333333333
"2228","Lachnospiraceae.bacterium.UBA1689",166,311,0.218371237283345,0.001171816170042,0.533762057877814
"2229","Clostridia.bacterium.sp..MP232D4",342,342,0.451603549358241,1.43690699381509e-17,1
"2230","X.Clostridium..symbiosum",311,237,0.297505899165103,5.92353632779277e-07,1.31223628691983
"2231","Intestinibacter.sp..HF28",321,309,0.50332284487714,1.29137510695932e-22,1.03883495145631
"2232","Blautia.producta",195,229,0.164818983457894,0.0459838472636114,0.851528384279476
"2233","Blautia.coccoides",281,198,0.745397815133903,1.06513309252877e-63,1.41919191919192
"2234","Absiella.sp..VE303.07",209,218,0.350247017982441,6.3418953515695e-10,0.958715596330275
"2235","Lachnospiraceae.bacterium.6_1_37FAA",225,321,0.383303009579566,3.9556889145544e-12,0.700934579439252
"2236","Lachnoclostridium.sp..VE303.01",315,303,0.698223606781997,2.12415191062097e-52,1.03960396039604
"2237","Collinsella.tanakaei",353,353,0.662056294629685,3.84759503033975e-45,1
"2238","Anaerostipes.caccae",231,268,0.374387786927237,1.64804826826502e-11,0.861940298507463
"2239","Sellimonas.intestinalis",325,320,0.824082128651451,1.68430590375318e-89,1.015625
"2240","Lachnoclostridium.sp..HF18",343,307,0.632575858634645,6.08606593164741e-40,1.11726384364821
"2241","X.Clostridium..citroniae",259,259,0.90102935080075,8.02264568552488e-132,1
"2242","Clostridium.clostridioforme.CAG.511",319,325,0.803806854951009,9.56699660254538e-82,0.981538461538462
"2243","Clostridia.bacterium.UC5.1.1D4",247,305,0.191418082787406,0.00856534577385362,0.80983606557377
"2244","Firmicutes.bacterium.CAG.552_39_19",254,345,0.252296255472219,6.34955264165638e-05,0.736231884057971
"2245","Tyzzerella.nexilis",157,281,0.47864552081921,4.2818953970061e-20,0.558718861209964
"2246","Eubacterium.callanderi",283,355,0.636616032928758,1.27923029409959e-40,0.797183098591549
"2247","Roseburia.sp..MP78A7",329,326,0.44714375314787,3.55111165346512e-17,1.00920245398773
"2248","X.Clostridium..sp..MP428B7re",88,350,0.271989869644675,9.02865626642868e-06,0.251428571428571
"2249","Bacteroides.sp..MP159D11",334,353,0.682714223324615,3.72892648599461e-49,0.946175637393768
"2250","Blautia.sp..HK34",207,285,0.570374379075077,1.22958234072471e-30,0.726315789473684
"2251","X.Ruminococcus..sp..MP495E3",220,294,0.366933972788945,5.33159052201558e-11,0.748299319727891
"2252","X.Clostridium..sp..HF14",351,311,0.542601627226924,4.23762107973241e-27,1.12861736334405
"2253","X.Clostridium..sp..MP562A3a",325,322,0.653733844055205,1.29646665602695e-43,1.00931677018634
"2254","Harryflintia.acetispora",289,331,0.729039938974527,1.6414281403254e-59,0.873111782477341
"2255","Blautia.sp..MP87G3",292,278,0.777612108581719,5.73568386517681e-73,1.05035971223022
"2256","Anaerotruncus.sp..VE303.02",252,293,0.38235172393374,4.60151177122835e-12,0.860068259385666
"2257","Absiella.sp..MP351A7",324,321,0.812557349560356,5.66432655054705e-85,1.00934579439252
"2258","Lachnospiraceae.bacterium.TM07.2AC",352,348,0.807214930977572,5.54668685423543e-83,1.01149425287356
"2259","X.Clostridium..sp..MP556F05",287,326,0.295268209445982,7.69821576940414e-07,0.880368098159509
"2260","Absiella.sp..MP634G1_ig1",301,265,0.653030788032645,1.73339693599549e-43,1.13584905660377
"2261","Erysipelotrichaceae.bacterium.6_1_45",321,267,0.607238162172451,6.78036955112716e-36,1.20224719101124
"2262","Raoultella.ornithinolytica",290,314,0.478259689878898,4.65409584966446e-20,0.923566878980892
"2263","Enterobacter.hormaechei",141,335,0.442687997899128,8.64704184964498e-17,0.42089552238806
"2264","Haemophilus.haemolyticus",212,340,0.541777647261962,5.32447473413882e-27,0.623529411764706
"2265","Sellimonas.sp..VE303.03",248,303,0.610600065548721,2.07813333714382e-36,0.818481848184819
"2266","Clostridium.butyricum",316,309,0.787418070981397,4.14218371769984e-76,1.02265372168285
"2267","Clostridium.sp..MP229B3",311,316,0.599233274459363,1.0705450649692e-34,0.984177215189873
"2268","Clostridium.paraputrificum",306,306,0.827247114563779,8.42049283739691e-91,1
"2269","Clostridiales.bacterium.VE202.14",304,323,0.673261409834122,2.82736436707245e-47,0.941176470588235
"2270","Intestinibacter.bartlettii",308,343,0.604746855233264,1.60935875140798e-35,0.897959183673469
"2271","Bifidobacterium.longum",322,253,0.619175880023258,9.37644154138624e-38,1.27272727272727
"2272","Intestinibacter.sp..MP232C5",315,307,0.740321597093332,2.28159583483455e-62,1.02605863192182
"2273","Veillonella.atypica",171,207,0.655478681573867,6.29410280006778e-44,0.826086956521739
"2274","Intestinibacter.sp..MP39A7",342,321,0.66324179110681,2.31080660304736e-45,1.06542056074766
"2275","Intestinibacter.sp..MP10A2",344,324,0.747135637501892,3.68101195937293e-64,1.06172839506173
"2276","Veillonella.sp..MP19D1_02.09",202,234,0.56349537736095,9.90678465198342e-30,0.863247863247863
"2277","Intestinibacter.sp..MP35A10",347,345,0.841440686015147,5.53965153833927e-97,1.00579710144928
"2278","Clostridium.sp..MP49A11",339,348,0.713575891351827,7.99533284635685e-56,0.974137931034483
"2279","Streptococcus.mitis",327,324,0.398827826054547,2.91594604040685e-13,1.00925925925926
"2280","Lactobacillus.vaginalis",182,344,0.254467414440761,5.31735457436034e-05,0.52906976744186
"2281","Bifidobacterium.breve",276,301,0.665262439688607,9.64671643754031e-46,0.916943521594684
"2282","Veillonella.tobetsuensis",289,321,0.566879346216137,3.58613522407633e-30,0.900311526479751
"2283","Lachnoclostridium.sp..MP429E6",252,307,0.592229273416116,1.11932484268713e-33,0.820846905537459
"2284","Clostridium.sp..MP5B6",331,331,0.822653183152103,6.3855220298405e-89,1
"2285","Veillonella.dispar",322,294,0.716760729451109,1.45576922212711e-56,1.0952380952381
"2286","Lactobacillus.gasseri",234,329,0.327549939943367,1.43720430986887e-08,0.711246200607903
"2287","Clostridium.sp..MP113D9",354,357,0.912183937479673,7.72664143801993e-141,0.991596638655462
"2288","Lachnospiraceae.bacterium.9_1_43BFAA",247,301,0.357062911308791,2.36642966755694e-10,0.820598006644518
"2289","Clostridium.sp..MP551E06",273,358,0.75118282193297,2.96287062897511e-65,0.762569832402235
"2290","X.Ruminococcus..sp..MP178C12",133,331,0.19720419790606,0.00601848872214808,0.401812688821752
"2291","Clostridium.sp..MP35F6",361,342,0.449157669135616,2.35393127783484e-17,1.05555555555556
"2292","Clostridium.sp..MP51A11",362,360,0.788654447318535,1.6307583404827e-76,1.00555555555556
"2293","Prevotella.copri",357,351,0.831496661049272,1.36876639045605e-92,1.01709401709402
"2294","Prevotella.sp..MP325B2",190,363,0.939295119063818,5.37270358626754e-169,0.523415977961432
"2295","Sutterella.wadsworthensis",307,277,0.780136366403482,9.2469141093836e-74,1.10830324909747
"2296","Eubacterium.sp..CAG.248",184,358,0.209217434391478,0.00236044021910378,0.513966480446927
"2297","Bacteroides.vulgatus",309,330,0.480911222805231,2.55785057233745e-20,0.936363636363636
"2298","Bifidobacterium.adolescentis",142,359,0.307432881453635,1.86178592647467e-07,0.395543175487465
"2299","Blautia.sp..MP78G6",187,316,0.453670275237752,9.41004858105602e-18,0.591772151898734
"2300","Holdemania.filiformis",310,318,0.725693570208002,1.08162104393733e-58,0.974842767295597
"2301","Dorea.sp..VE303.06",241,323,0.193761337344174,0.00751684655716788,0.746130030959752
"2302","Dorea.formicigenerans",253,321,0.685479917425681,1.020210084897e-49,0.78816199376947
"2303","Lachnospiraceae.bacterium",344,362,0.275353430359387,6.7864495825774e-06,0.950276243093923
"2304","Romboutsia.timonensis",340,326,0.406471638167609,7.78590378692189e-14,1.04294478527607
"2305","X.Clostridium..leptum",321,313,0.660000081340172,9.25704984898044e-45,1.02555910543131
"2306","Turicibacter.sanguinis",338,303,0.474236839079606,1.14254009138032e-19,1.11551155115512
"2307","Clostridiaceae.bacterium.AF29.16BH",358,357,0.644774839135769,5.07873623545892e-42,1.00280112044818
"2308","Blautia.sp..MP327F6",350,328,0.232961150214449,0.000380098697285076,1.06707317073171
"2309","Acholeplasmatales.bacterium",361,361,0.880606566376308,8.3784756995076e-118,1
"2310","Collinsella.sp..MP60G9",358,358,0.849836830192296,6.19044708230111e-101,1
"2311","Coprococcus.sp..MP227E11",323,355,0.76387536340542,7.85407551383965e-69,0.909859154929577
"2312","Lachnoclostridium.sp..An76",311,333,0.757139284636816,6.61397993053192e-67,0.933933933933934
"2313","Flavonifractor.sp..VE303.08",264,263,0.745056716289797,1.30930054346264e-63,1.00380228136882
"2314","Streptococcus.sp..MP273B8",263,326,0.347815468237372,8.94285139115465e-10,0.806748466257669
"2315","Lachnospiraceae.bacterium.UBA7096",211,361,0.379407491071317,7.43086746745445e-12,0.584487534626039
"2316","Lachnospiraceae.sp..MP78A5_2_02.16",193,353,0.302812517103356,3.23496426627326e-07,0.546742209631728
"2317","Eggerthella.sp..MP163B1",288,293,0.901690877987545,2.51775279720591e-132,0.982935153583618
"2318","Anaerostipes.sp..MP172A5",305,291,0.637416885493194,9.37024827473927e-41,1.04810996563574
"2319","Streptococcus.sp..MP436A3re",229,322,0.569714383299088,1.50292878635885e-30,0.711180124223602
"2320","Robinsoniella.peoriensis",325,304,0.650660067737461,4.62404339643075e-43,1.06907894736842
"2321","Romboutsia.sp..MP172A7",359,350,0.70188272899922,3.40727766644737e-53,1.02571428571429
